"No.","timestamp","sourceIP","destinationIP","protocol","packetLength","Source Port","Destination Port","Data","Source","Reassembled in","info"
"2217","1549887239.808000","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000012f746f7069635f31","","","1884  >  1884 Len=14"
"2218","1549887239.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2219","1549887240.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2220","1549887241.464474","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2221","1549887241.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2222","1549887242.815053","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000012f746f7069635f31","","","1884  >  1884 Len=14"
"2223","1549887242.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2224","1549887243.516144","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0001000100","","","1884  >  1884 Len=7"
"2225","1549887243.519272","","","IEEE 802.15.4","5","","","","","","Ack"
"2226","1549887243.532658","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000022f746f7069635f32","","","1884  >  1884 Len=14"
"2227","1549887243.548981","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0001000100","","","1884  >  1884 Len=7"
"2228","1549887243.552110","","","IEEE 802.15.4","5","","","","","","Ack"
"2229","1549887243.565410","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000022f746f7069635f32","","","1884  >  1884 Len=14"
"2230","1549887243.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2231","1549887244.799614","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2232","1549887244.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2233","1549887245.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2234","1549887246.464474","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2235","1549887246.572880","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000022f746f7069635f32","","","1884  >  1884 Len=14"
"2236","1549887246.591461","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0002000200","","","1884  >  1884 Len=7"
"2237","1549887246.594590","","","IEEE 802.15.4","5","","","","","","Ack"
"2238","1549887246.603181","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0002000200","","","1884  >  1884 Len=7"
"2239","1549887246.606310","","","IEEE 802.15.4","5","","","","","","Ack"
"2240","1549887246.608658","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"2241","1549887246.627156","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"2242","1549887246.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2243","1549887247.327728","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2244","1549887247.330760","","","IEEE 802.15.4","5","","","","","","Ack"
"2245","1549887247.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2246","1549887248.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2247","1549887249.344972","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0002000200","","","1884  >  1884 Len=7"
"2248","1549887249.348100","","","IEEE 802.15.4","5","","","","","","Ack"
"2249","1549887249.361487","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"2250","1549887249.378876","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"2251","1549887249.382004","","","IEEE 802.15.4","5","","","","","","Ack"
"2252","1549887249.390595","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"2253","1549887249.393725","","","IEEE 802.15.4","5","","","","","","Ack"
"2254","1549887249.395315","aaaa::212:7403:3:303","aaaa::1","UDP","88","1884","1884","0e0a000000042f746f7069635f34","","","1884  >  1884 Len=14"
"2255","1549887249.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2256","1549887249.799570","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2257","1549887249.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2258","1549887250.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2259","1549887250.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2260","1549887251.464474","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2261","1549887251.483245","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"2262","1549887251.486374","","","IEEE 802.15.4","5","","","","","","Ack"
"2263","1549887251.494934","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0004000400","","","1884  >  1884 Len=7"
"2264","1549887251.495080","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2265","1549887251.609497","aaaa::1","aaaa::212:7403:3:303","UDP","85","1884","1884","070b0004000400","","","1884  >  1884 Len=7"
"2266","1549887251.612626","","","IEEE 802.15.4","5","","","","","","Ack"
"2267","1549887251.619171","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2268","1549887251.622204","","","IEEE 802.15.4","5","","","","","","Ack"
"2269","1549887251.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2270","1549887252.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2271","1549887252.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2272","1549887253.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2273","1549887253.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2274","1549887254.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2275","1549887254.799570","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2276","1549887254.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2277","1549887254.952575","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2278","1549887254.955607","","","IEEE 802.15.4","5","","","","","","Ack"
"2279","1549887255.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2280","1549887255.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2281","1549887256.464474","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2282","1549887256.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2283","1549887256.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2284","1549887257.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2285","1549887257.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2286","1549887258.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2287","1549887258.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2288","1549887259.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2289","1549887259.799570","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2290","1549887259.821625","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2291","1549887259.824657","","","IEEE 802.15.4","5","","","","","","Ack"
"2292","1549887259.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2293","1549887260.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2294","1549887260.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2295","1549887261.464474","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2296","1549887261.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2297","1549887261.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2298","1549887262.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2299","1549887262.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2300","1549887263.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2301","1549887263.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2302","1549887264.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2303","1549887264.799570","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2304","1549887264.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2305","1549887264.929138","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2306","1549887264.932170","","","IEEE 802.15.4","5","","","","","","Ack"
"2307","1549887265.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2308","1549887265.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2309","1549887266.464474","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2310","1549887266.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2311","1549887266.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2312","1549887267.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2313","1549887267.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2314","1549887268.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2315","1549887268.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2316","1549887269.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2317","1549887269.799570","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2318","1549887269.829070","aaaa::1","aaaa::212:7403:3:303","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2319","1549887269.832103","","","IEEE 802.15.4","5","","","","","","Ack"
"2320","1549887270.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2321","1549887270.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2322","1549887271.493001","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","1704040100053030303030303030303030303030303031","","","1884  >  1884 Len=23"
"2323","1549887272.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2324","1549887273.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2325","1549887273.884186","aaaa::1","aaaa::212:7402:2:202","UDP","83","1884","1884","030500","","","1884  >  1884 Len=3"
"2326","1549887273.887251","","","IEEE 802.15.4","5","","","","","","Ack"
"2327","1549887273.900708","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000012f746f7069635f31","","","1884  >  1884 Len=14"
"2328","1549887274.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2329","1549887274.799570","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2330","1549887275.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2331","1549887275.716620","fe80::212:7402:2:202","fe80::212:7403:3:303","ICMPv6","102","","","","","","RPL Control (DODAG Information Object)"
"2332","1549887276.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2333","1549887276.909657","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000012f746f7069635f31","","","1884  >  1884 Len=14"
"2334","1549887277.259979","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0001000100","","","1884  >  1884 Len=7"
"2335","1549887277.263107","","","IEEE 802.15.4","5","","","","","","Ack"
"2336","1549887277.276437","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000022f746f7069635f32","","","1884  >  1884 Len=14"
"2337","1549887277.292754","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0001000100","","","1884  >  1884 Len=7"
"2338","1549887277.295883","","","IEEE 802.15.4","5","","","","","","Ack"
"2339","1549887277.309109","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000022f746f7069635f32","","","1884  >  1884 Len=14"
"2340","1549887277.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2341","1549887278.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2342","1549887278.894221","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2343","1549887279.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2344","1549887279.799569","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2345","1549887280.305298","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0002000200","","","1884  >  1884 Len=7"
"2346","1549887280.308427","","","IEEE 802.15.4","5","","","","","","Ack"
"2347","1549887280.322471","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"2348","1549887280.339936","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0002000200","","","1884  >  1884 Len=7"
"2349","1549887280.343065","","","IEEE 802.15.4","5","","","","","","Ack"
"2350","1549887280.351807","aaaa::1","aaaa::212:7402:2:202","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2351","1549887280.354842","","","IEEE 802.15.4","5","","","","","","Ack"
"2352","1549887280.356509","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"2353","1549887280.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2354","1549887281.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2355","1549887282.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2356","1549887283.362774","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000032f746f7069635f33","","","1884  >  1884 Len=14"
"2357","1549887283.380554","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"2358","1549887283.383682","","","IEEE 802.15.4","5","","","","","","Ack"
"2359","1549887283.392549","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"2360","1549887283.395679","","","IEEE 802.15.4","5","","","","","","Ack"
"2361","1549887283.397032","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000042f746f7069635f34","","","1884  >  1884 Len=14"
"2362","1549887283.415988","aaaa::212:7402:2:202","aaaa::1","UDP","88","1884","1884","0e0a000000042f746f7069635f34","","","1884  >  1884 Len=14"
"2363","1549887283.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2364","1549887283.894208","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2365","1549887284.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2366","1549887284.799569","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2367","1549887285.423371","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0003000300","","","1884  >  1884 Len=7"
"2368","1549887285.426498","","","IEEE 802.15.4","5","","","","","","Ack"
"2369","1549887285.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2370","1549887285.513947","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0004000400","","","1884  >  1884 Len=7"
"2371","1549887285.517076","","","IEEE 802.15.4","5","","","","","","Ack"
"2372","1549887285.526100","aaaa::1","aaaa::212:7402:2:202","UDP","85","1884","1884","070b0004000400","","","1884  >  1884 Len=7"
"2373","1549887285.529229","","","IEEE 802.15.4","5","","","","","","Ack"
"2374","1549887285.538422","aaaa::1","aaaa::212:7402:2:202","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2375","1549887285.541454","","","IEEE 802.15.4","5","","","","","","Ack"
"2376","1549887285.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2377","1549887286.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2378","1549887286.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2379","1549887287.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2380","1549887287.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2381","1549887288.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2382","1549887288.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2383","1549887288.894162","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2384","1549887288.934601","aaaa::1","aaaa::212:7402:2:202","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2385","1549887288.937634","","","IEEE 802.15.4","5","","","","","","Ack"
"2386","1549887289.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2387","1549887289.799569","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2388","1549887289.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2389","1549887290.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2390","1549887290.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2391","1549887291.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2392","1549887291.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2393","1549887292.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2394","1549887292.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2395","1549887293.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2396","1549887293.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2397","1549887293.894162","aaaa::212:7402:2:202","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2398","1549887293.926971","aaaa::1","aaaa::212:7402:2:202","UDP","82","1884","1884","0217","","","1884  >  1884 Len=2"
"2399","1549887293.930005","","","IEEE 802.15.4","5","","","","","","Ack"
"2400","1549887294.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2401","1549887294.799569","aaaa::212:7403:3:303","aaaa::1","UDP","93","1884","1884","13163030303030303030303030303030303031","","","1884  >  1884 Len=19"
"2402","1549887294.831774","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2403","1549887295.494994","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2404","1549887295.831754","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2405","1549887296.494974","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2406","1549887296.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2407","1549887297.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
"2408","1549887297.831755","aaaa::212:7402:2:202","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3032303200","","","1884  >  1884 Len=23"
"2409","1549887298.494975","aaaa::212:7403:3:303","aaaa::1","UDP","97","1884","1884","170c100001000048656c6c6f20616464723a3033303300","","","1884  >  1884 Len=23"
